id;Название_ru;Name_en;id_станции;Направление;lat;lon
15931;пригородные поезда, трамвайное кольцо;suburban trains, tramways;135;in;55.80788637;37.5802296
15932;ул. Бутырская, ул. Вятская;ul. Butyrskaja, ul. Vjatskaja;135;out;55.80775404;37.58067675
15933;ул. Бутырская, ул. Вятская;ul. Butyrskaja, ul. Vjatskaja;135;in;55.80775404;37.58067675
15940;ул. Бутырская, ул. Новодмитровская;ul. Butyrskaja, ul. Novodmitrovskaja;135;out;55.8081377;37.58151644
15941;ул. Бутырская, ул. Новодмитровская;ul. Butyrskaja, ul. Novodmitrovskaja;135;in;55.8081377;37.58151644
15942;ул. Бутырская, хлебозавод № 9;ul. Butyrskaja, bakery plant № 9;135;out;55.8081821;37.58178375
15943;ул. Бутырская, хлебозавод № 9;ul. Butyrskaja, bakery plant № 9;135;in;55.8081821;37.58178375
15950;Садовое кольцо, Серпуховская площадь;Sadovoe ring, Serpuhovskaja square;74;out;55.72899946;37.62287647
15951;Садовое кольцо, Серпуховская площадь;Sadovoe ring, Serpuhovskaja square;74;in;55.72899946;37.62287647
15960;автобусы в аэропорт Домодедово;buses to aeroport Domodedovo;21;in;55.61088407;37.71649348
15961;дублер Каширского шоссе (четная сторона), Ореховый б-р;dubler Kashirskogo shosse (even side), Orehovyj boulevard;21;in;55.610617;37.71673835
15962;автобусы в аэропорт Домодедово, пандус;buses to aeroport Domodedovo, ramp;21;in;55.61098699;37.71663679
15963;дублер Каширского шоссе (нечетная сторона), Ореховый б-р, пандус;dubler Kashirskogo shosse (odd side), Orehovyj boulevard, ramp;21;in;55.61122329;37.71805498
15964;дублер Каширского шоссе (нечетная сторона), Ореховый б-р;dubler Kashirskogo shosse (odd side), Orehovyj boulevard;21;in;55.61116363;37.71805498
15965;автобусы в аэропорт Домодедово;avtobusy v aeroport Domodedovo;21;out;55.61088407;37.71649348
15966;дублер Каширского шоссе (четная сторона), Ореховый б-р;dubler Kashirskogo shosse (even side), Orehovyj boulevard;21;out;55.610617;37.71673835
15967;автобусы в аэропорт Домодедово, пандус;avtobusy v aeroport Domodedovo, ramp;21;out;55.61098699;37.71663679
15968;дублер Каширского шоссе (нечетная сторона), Ореховый б-р, пандус;dubler Kashirskogo shosse (odd side), Orehovyj boulevard, ramp;21;out;55.61122329;37.71805498
15969;дублер Каширского шоссе (нечетная сторона), Ореховый б-р;dubler Kashirskogo shosse (odd side), Orehovyj boulevard;21;out;55.61116363;37.71805498
15970;"ТЦ ""Снежная королева""";"shopping mall ""Snezhnaja koroleva""";21;in;55.61020841;37.71682298
15971;"ТЦ ""Снежная королева""";"shopping mall ""Snezhnaja koroleva""";21;out;55.61020841;37.71682298
15980;Каширское шоссе (нечетная сторона);Kashirskoe shosse (odd side);21;in;55.61003083;37.7182284
15981;дублер Каширского шоссе (четная сторона), парк;dubler Kashirskogo shosse (even side), park;21;in;55.60987683;37.71733077
15982;Каширское шоссе (четная сторона);Kashirskoe shosse (even side);21;in;55.6099206;37.71761488
15983;"ТЦ ""Домодедовский""";"shopping mall ""Domodedovskij""";21;in;55.61005164;37.71832968
15984;Каширское шоссе (нечетная сторона), Ореховый б-р;Kashirskoe shosse (odd side), Orehovyj boulevard;21;in;55.61015847;37.71816597
15985;Каширское шоссе (нечетная сторона);Kashirskoe shosse (odd side);21;out;55.61003083;37.7182284
15986;дублер Каширского шоссе (четная сторона), парк;dubler Kashirskogo shosse (even side), park;21;out;55.60987683;37.71733077
15987;Каширское шоссе (четная сторона);Kashirskoe shosse (even side);21;out;55.6099206;37.71761488
15988;"ТЦ ""Домодедовский""";"shopping mall ""Domodedovskij""";21;out;55.61005164;37.71832968
15989;Каширское шоссе (нечетная сторона), Ореховый б-р;Kashirskoe shosse (odd side), Orehovyj boulevard;21;out;55.61015847;37.71816597
15990;"Ореховый б-р, Галерея ""Водолей""";"Orehovyj boulevard, Galereja ""Vodolej""";21;both;55.61156389;37.72089358
16000;Домодедовская ярмарка;Domodedovskaja jarmarka;21;both;55.61088823;37.7210448
16001;Домодедовская ярмарка, автостанция;Domodedovskaja jarmarka, bus station;21;both;55.61079528;37.72048568
16010;театр Российской Армии;theatre Rossijskoj Armii;218;in;55.78162262;37.6139829
16011;театр Российской Армии;theatre Rossijskoj Armii;218;out;55.78162262;37.6139829
16020;Суворовская пл., ул. Самотечная;Suvorovskaja square, ul. Samotechnaja;218;in;55.78132397;37.61431273
16021;Суворовская пл., ул. Самотечная;Suvorovskaja square, ul. Samotechnaja;218;out;55.78132397;37.61431273
16022;ул. Селезнёвская;ul. Seleznjovskaja;218;in;55.7812164;37.6133883
16023;ул. Селезнёвская;ul. Seleznjovskaja;218;out;55.7812164;37.6133883
16030;ул. Шарикоподшипниковская, 1-я ул. Машиностроения;ul. Sharikopodshipnikovskaja, Pervaja ul. Mashinostroenija;161;both;55.71785837;37.67614323
16031;"ТЦ ""Дубровка"", ул. Новоостаповская";"shopping mall ""Dubrovka"", ul. Novoostapovskaja";161;both;55.71802689;37.6769253
16032;"ТЦ ""Дубровка"", 2-я ул. Машиностроения";"shopping mall ""Dubrovka"", Vtoraja ul. Mashinostroenija";161;both;55.71766707;37.67719606
16040;ул. Ясеневая, Ореховый б-р, автостанция;ul. Jasenevaja, Orehovyj boulevard, bus station;222;both;55.61344093;37.74559318
16050;ул. Ясеневая, Ореховый б-р, рынок;ul. Jasenevaja, Orehovyj boulevard, market;222;both;55.61337832;37.74426161
16051;ул. Ясеневая, ул. Воронежская;ul. Jasenevaja, ul. Voronezhskaja;222;both;55.61113816;37.74485562
16060;ул. 1-я Парковая;ul. 1st Parkovaja;51;both;55.78782046;37.77989593
16061;ул. 2-я Парковая;ul. 2nd Parkovaja;51;both;55.7878184;37.78012495
16062;"парк ""Измайлово"", на юго-восток";"park ""Izmajlovo"", to south-east";51;both;55.78764418;37.78011491
16063;"парк ""Измайлово"", на юго-запад";"park ""Izmajlovo"", to south-west";51;both;55.7876389;37.779898
16070;ул. 3-я Парковая;ul. 3rd Parkovaja;51;both;55.78793553;37.78334197
16071;"парк ""Измайлово"", на юг";"park ""Izmajlovo"", to south";51;both;55.78761366;37.78325456
16072;"парк ""Измайлово"", на восток";"park ""Izmajlovo"", to east";51;both;55.78761782;37.78342383
16080;Институт космических исследований РАН;Institut kosmicheskih issledovanij RAN;104;in;55.65555171;37.53838552
16081;Институт космических исследований РАН;Institut kosmicheskih issledovanij RAN;104;out;55.65555171;37.53838552
16090;Главное архивное управление г.Москвы;Moscow Archive office;104;in;55.65657421;37.53944271
16091;Главное архивное управление г.Москвы;Moscow Archive office;104;out;55.65657421;37.53944271
16092;Старокалужское шоссе;Starokaluzhskoe shosse;104;in;55.65631962;37.53919021
16093;Старокалужское шоссе;Starokaluzhskoe shosse;104;out;55.65631962;37.53919021
16100;Площадь Академика Келдыша;square Akademika Keldysha;104;in;55.65529774;37.53925338
16101;Площадь Академика Келдыша;square Akademika Keldysha;104;out;55.65529774;37.53925338
16110;"ул. Профсоюзная, ТЦ ""Калужский""";"ul. Profsojuznaja, shopping mall ""Kaluzhskij""";104;in;55.65630853;37.54031399
16111;"ул. Профсоюзная, ТЦ ""Калужский""";"ul. Profsojuznaja, shopping mall ""Kaluzhskij""";104;out;55.65630853;37.54031399
16112;"ул. Обручева, ТЦ ""Калужский""";"ul. Obrucheva, shopping mall ""Kaluzhskij""";104;in;55.65603349;37.54000969
16113;"ул. Обручева, ТЦ ""Калужский""";"ul. Obrucheva, shopping mall ""Kaluzhskij""";104;out;55.65603349;37.54000969
16120;"Транспортный комбинат ""Россия"", ул. Наметкина";"Transportnyj kombinat ""Rossija"", ul. Nametkina";104;in;55.65815098;37.54108607
16121;"Транспортный комбинат ""Россия"", ул. Наметкина";"Transportnyj kombinat ""Rossija"", ul. Nametkina";104;out;55.65815098;37.54108607
16122;Главное архивное управление г.Москвы;Moscow Archive office;104;in;55.65789431;37.54080651
16123;Главное архивное управление г.Москвы;Moscow Archive office;104;out;55.65789431;37.54080651
16130;Хлебобулочный проезд;Hlebobulochnyj proezd;104;in;55.65785824;37.54193931
16131;Хлебобулочный проезд;Hlebobulochnyj proezd;104;out;55.65785824;37.54193931
16132;"Центр культуры и искусства ""Меридиан""";"Culture center ""Meridian""";104;in;55.65762169;37.54167987
16133;"Центр культуры и искусства ""Меридиан""";"Culture center ""Meridian""";104;out;55.65762169;37.54167987
16140;ул. Кантемировская;ul. Kantemirovskaja;24;both;55.63690522;37.65611645
16150;Пролетарский пр-т (четная сторона), Кавказский б-р;Proletarskij prospekt (even side), Kavkazskij boulevard;24;both;55.63460493;37.65717087
16160;Пролетарский пр-т (нечетная сторона), ул. Кантемировская;Proletarskij prospekt (odd side), ul. Kantemirovskaja;24;both;55.63509939;37.65762873
16161;Пролетарский пр-т (нечетная сторона), Кавказский б-р;Proletarskij prospekt (odd side), Kavkazskij boulevard;24;both;55.6348179;37.65789366
16170;ул. Кантемировская, ул. Бехтерева;ul. Kantemirovskaja, ul. Behtereva;24;both;55.63669311;37.65533956
16171;Пролетарский пр-т (четная сторона), автобусная остановка;Proletarskij prospekt (even side), bus stop;24;both;55.63645154;37.65555872
16180;Севастопольская площадь, ул. М. Юшуньская;Sevastopol'skaja square, ul. M. Jushun'skaja;26;out;55.65290252;37.59636387
16181;Севастопольская площадь, ул. М. Юшуньская;Sevastopol'skaja square, ul. M. Jushun'skaja;26;in;55.65290252;37.59636387
16190;Севастопольская площадь, ул. Азовская;Sevastopol'skaja square, ul. Azovskaja;26;out;55.65303384;37.59698079
16191;Севастопольская площадь, ул. Азовская;Sevastopol'skaja square, ul. Azovskaja;26;in;55.65303384;37.59698079
16200;ул. Каховка, ул. Б. Юшуньская;ul. Kahovka, ul. B. Jushun'skaja;26;out;55.6524612;37.59660972
16201;ул. Каховка, ул. Б. Юшуньская;ul. Kahovka, ul. B. Jushun'skaja;26;in;55.6524612;37.59660972
16210;ул. Каховка, ул. Азовская;ul. Kahovka, ul. Azovskaja;26;out;55.65259558;37.5972129
16211;ул. Каховка, ул. Азовская;ul. Kahovka, ul. Azovskaja;26;in;55.65259558;37.5972129
16220;Чонгарский б-р (четная сторона), ул. Азовская;Chongarskij boulevard (even side), ul. Azovskaja;26;out;55.65340949;37.59964241
16221;Чонгарский б-р (четная сторона), ул. Азовская;Chongarskij boulevard (even side), ul. Azovskaja;26;in;55.65340949;37.59964241
16230;Чонгарский б-р (нечетная сторона), ул. Азовская;Chongarskij boulevard (odd side), ul. Azovskaja;26;out;55.65296665;37.599789
16231;Чонгарский б-р (нечетная сторона), ул. Азовская;Chongarskij boulevard (odd side), ul. Azovskaja;26;in;55.65296665;37.599789
16234;Каширское шоссе, пр-т Андропова, Онкоцентр;Kashirskoe shosse, prospekt Andropova, Onkocentr;25;in;55.65559842;37.64955248
16240;Чонгарский б-р, Внутренний пр-д;Chongarskij boulevard, Vnutrennij proezd;26;out;55.65341407;37.60031278
16241;Чонгарский б-р, Внутренний пр-д;Chongarskij boulevard, Vnutrennij proezd;26;in;55.65341407;37.60031278
16250;Чонгарский б-р, Симферопольский б-р;Chongarskij boulevard, Simferopol'skij boulevard;26;out;55.65296512;37.6004609
16251;Чонгарский б-р, Симферопольский б-р;Chongarskij boulevard, Simferopol'skij boulevard;26;in;55.65296512;37.6004609
16260;Каширское шоссе, ул. Москворечье;Kashirskoe shosse, ul. Moskvorech'e;226;in;55.65442573;37.64790582
16261;ул. Маршала Шестопалова, Институт ревматологии РАН;ul. Marshala Shestopalova, Institut revmatologii RAN;226;out;55.65406162;37.6477979
16262;Каширское шоссе, ул. Москворечье;Kashirskoe shosse, ul. Moskvorech'e;25;in;55.65442573;37.64790582
16263;ул. Маршала Шестопалова, Институт ревматологии РАН;ul. Marshala Shestopalova, Institut revmatologii RAN;25;out;55.65406162;37.6477979
16265;парк Коломенское;park Kolomenskoe;25;out;55.65571432;37.65016513
16270;Каширское шоссе, пр-т Андропова, Онкоцентр;Kashirskoe shosse, prospekt Andropova, Onkocentr;226;in;55.65559842;37.64955248
16271;парк Коломенское;park Kolomenskoe;226;out;55.65571432;37.65016513
16272;ул. Маршала Шестопалова, Котляковский пр-д;ul. Marshala Shestopalova, Kotljakovskij proezd;226;out;55.65428524;37.64734998
16273;Онкоцентр, парк Садовники;Onkology center, park Sadovniki;226;out;55.65593597;37.64968787
16274;ул. Маршала Шестопалова, Котляковский пр-д;ul. Marshala Shestopalova, Kotljakovskij proezd;25;out;55.65428524;37.64734998
16275;Онкоцентр, парк Садовники;Onkology center, park Sadovniki;25;out;55.65593597;37.64968787
16280;площадь Киевского вокзала, ул. Киевская;square Kievskogo vokzala, ul. Kievskaja;42;both;55.74299495;37.56406603
16281;площадь Киевского вокзала, ул. Киевская;square Kievskogo vokzala, ul. Kievskaja;57;both;55.74299495;37.56406603
16282;площадь Киевского вокзала, ул. Киевская;square Kievskogo vokzala, ul. Kievskaja;77;both;55.74299495;37.56406603
16283;пригородные поезда;suburban trains;42;both;55.74249898;37.56359077
16284;пригородные поезда;suburban trains;57;both;55.74249898;37.56359077
16285;пригородные поезда;suburban trains;77;both;55.74249898;37.56359077
16286;площадь Киевского вокзала;square Kievskogo vokzala;42;both;55.74304104;37.56427341
16287;площадь Киевского вокзала;square Kievskogo vokzala;57;both;55.74304104;37.56427341
16288;площадь Киевского вокзала;square Kievskogo vokzala;77;both;55.74304104;37.56427341
16290;"площадь Киевского вокзала, ТРЦ ""Европейский""";"square Kievskogo vokzala, shopping mall ""Evropejskij""";42;out;55.74328711;37.56517155
16291;"площадь Киевского вокзала, ТРЦ ""Европейский""";"square Kievskogo vokzala, shopping mall ""Evropejskij""";57;out;55.74328711;37.56517155
16292;"площадь Киевского вокзала, ТРЦ ""Европейский""";"square Kievskogo vokzala, shopping mall ""Evropejskij""";77;out;55.74328711;37.56517155
16293;"площадь Киевского вокзала, ТРЦ ""Европейский""";"square Kievskogo vokzala, shopping mall ""Evropejskij""";42;in;55.74316236;37.56470914
16294;"площадь Киевского вокзала, ТРЦ ""Европейский""";"square Kievskogo vokzala, shopping mall ""Evropejskij""";57;in;55.74316236;37.56470914
16295;"площадь Киевского вокзала, ТРЦ ""Европейский""";"square Kievskogo vokzala, shopping mall ""Evropejskij""";77;in;55.74316236;37.56470914
16296;поезда дальнего следования;Kievskij railway station, long-distance trains;42;both;55.7427411;37.56453209
16297;поезда дальнего следования;Kievskij railway station, long-distance trains;57;both;55.7427411;37.56453209
16298;поезда дальнего следования;Kievskij railway station, long-distance trains;77;both;55.7427411;37.56453209
16300;"ТРЦ ""Европейский"", выход 4";"shopping mall ""Evropejskij"", exit 4";57;both;55.74410312;37.56694426
16301;"ТРЦ ""Европейский"", выход 4";"shopping mall ""Evropejskij"", exit 4";77;both;55.74410312;37.56694426
16310;Киевский вокзал, аэроэкспресс;Kievskij railway station, aeroexpress;57;both;55.74381329;37.56715904
16311;Киевский вокзал, аэроэкспресс;Kievskij railway station, aeroexpress;77;both;55.74381329;37.56715904
16320;площадь Европы;square Evropy;57;both;55.74372051;37.56760925
16321;площадь Европы;square Evropy;77;both;55.74372051;37.56760925
16330;здание ТРЦ Европейский;"entrance to shopping mall ""Evropejskij"" building";57;both;55.74432729;37.5671506
16331;здание ТРЦ Европейский;"entrance to shopping mall ""Evropejskij"" building";77;both;55.74432729;37.5671506
16340;Старая площадь;Staraja square;96;both;55.7562284;37.63006166
16341;Старая площадь;Staraja square;227;both;55.7562284;37.63006166
16350;Политехнический музей;Politehnicheskij museum;96;both;55.75695687;37.63054214
16351;Политехнический музей;Politehnicheskij museum;227;both;55.75695687;37.63054214
16360;памятник героям Плевны;pamjatnik gerojam Plevny;96;both;55.75674763;37.63094512
16361;памятник героям Плевны;pamjatnik gerojam Plevny;227;both;55.75674763;37.63094512
16370;ул. Маросейка (нечетная сторона);ul. Marosejka (odd side);96;both;55.75732518;37.63178111
16371;ул. Маросейка (нечетная сторона);ul. Marosejka (odd side);227;both;55.75732518;37.63178111
16380;памятник героям Плевны;pamjatnik gerojam Plevny;96;both;55.75685483;37.6312112
16381;памятник героям Плевны;pamjatnik gerojam Plevny;227;both;55.75685483;37.6312112
16390;ул. Маросейка (четная сторона);ul. Marosejka (even side);96;both;55.75721809;37.63210396
16391;ул. Маросейка (четная сторона);ul. Marosejka (even side);227;both;55.75721809;37.63210396
16392;Лубянский проезд, ул. Маросейка;Lubjanskij proezd, ul. Marosejka;96;both;55.75700691;37.63188019
16393;Лубянский проезд, ул. Маросейка;Lubjanskij proezd, ul. Marosejka;227;both;55.75700691;37.63188019
16400;ул. Варварка;ul. Varvarka;96;both;55.75311303;37.63307112
16401;ул. Варварка;ul. Varvarka;227;both;55.75311303;37.63307112
16402;Китайгородский проезд, ул. Варварка, пандус;Kitajgorodskij proezd, ul. Varvarka, ramp;96;both;55.75294466;37.63320918
16403;Китайгородский проезд, ул. Варварка, пандус;Kitajgorodskij proezd, ul. Varvarka, ramp;227;both;55.75294466;37.63320918
16410;Китайгородский проезд, Славянская площадь;Kitajgorodskij proezd, Slavjanskaja square;96;both;55.75322669;37.63364976
16411;Китайгородский проезд, Славянская площадь;Kitajgorodskij proezd, Slavjanskaja square;227;both;55.75322669;37.63364976
16412;Китайгородский проезд, Москворецкая набережная;Kitajgorodskij proezd, Moskvoreckaja embankment;96;both;55.75297612;37.6335516
16413;Китайгородский проезд, Москворецкая набережная;Kitajgorodskij proezd, Moskvoreckaja embankment;227;both;55.75297612;37.6335516
16420;Славянская площадь, памятник Кириллу и Мефодию;Slavjanskaja square, pamjatnik Kirillu i Mefodiju;96;both;55.75415407;37.63425682
16421;Славянская площадь, памятник Кириллу и Мефодию;Slavjanskaja square, pamjatnik Kirillu i Mefodiju;227;both;55.75415407;37.63425682
16430;Лубянский пр-д, Солянский пр-д;Lubjanskij proezd, Soljanskij proezd;96;both;55.75411662;37.6349517
16431;Лубянский пр-д, Солянский пр-д;Lubjanskij proezd, Soljanskij proezd;227;both;55.75411662;37.6349517
16440;Новая площадь;Novaja square;96;both;55.7566288;37.62951144
16441;Новая площадь;Novaja square;227;both;55.7566288;37.62951144
16450;Солянский пр-д;Soljanskij proezd;96;both;55.75374218;37.63545562
16451;Солянский пр-д;Soljanskij proezd;227;both;55.75374218;37.63545562
16460;ул. Петра Романова;ul. Petra Romanova;154;both;55.70616264;37.68548315
16470;ул. Южнопортовая;ul. Juzhnoportovaja;154;both;55.70634151;37.68564469
16480;ул. Нагатинская, Коломенское шоссе;ul. Nagatinskaja, Kolomenskoe shosse;28;out;55.67673156;37.6628217
16481;ул. Нагатинская, Коломенское шоссе;ul. Nagatinskaja, Kolomenskoe shosse;28;in;55.67673156;37.6628217
16490;ул. Нагатинская;ul. Nagatinskaja;28;out;55.67774574;37.66302148
16491;ул. Нагатинская;ul. Nagatinskaja;28;in;55.67774574;37.66302148
16500;пр-т Андропова (четная сторона), автобусная остановка;prospekt Andropova (even side), bus stop;28;out;55.67926123;37.66336818
16501;пр-т Андропова (четная сторона), автобусная остановка;prospekt Andropova (even side), bus stop;28;in;55.67926123;37.66336818
16510;"кинотеатр ""Орбита"", парк Коломенское";"cinema ""Orbita"", park Kolomenskoe";28;out;55.67675515;37.66435753
16511;"кинотеатр ""Орбита"", парк Коломенское";"cinema ""Orbita"", park Kolomenskoe";28;in;55.67675515;37.66435753
16520;"ул. Новинки, ТЦ ""Коломенский""";"ul. Novinki, shopping mall ""Kolomenskij""";28;out;55.6776625;37.66453789
16521;"ул. Новинки, ТЦ ""Коломенский""";"ul. Novinki, shopping mall ""Kolomenskij""";28;in;55.6776625;37.66453789
16530;пр-т Андропова (нечетная сторона), автобусная остановка;prospekt Andropova (odd side), bus stop;28;out;55.67953175;37.66501671
16531;пр-т Андропова (нечетная сторона), автобусная остановка;prospekt Andropova (odd side), bus stop;28;in;55.67953175;37.66501671
16540;ул. Судостроительная;ul. Sudostroitel'naja;28;out;55.67915025;37.66494966
16541;ул. Судостроительная;ul. Sudostroitel'naja;28;in;55.67915025;37.66494966
16550;ул. Высокая;ul. Vysokaja;28;out;55.67962654;37.66343061
16551;ул. Высокая;ul. Vysokaja;28;in;55.67962654;37.66343061
16560;Ленинградский и Ярославский вокзалы, Комсомольская площадь;Leningradskij and Jaroslavskij railway stations, Komsomol'skaja square;70;in;55.77584959;37.65594591
16561;Ленинградский и Ярославский вокзалы, Комсомольская площадь;Leningradskiji and Jaroslavskij railway stations, Komsomol'skaja square;6;in;55.77584959;37.65594591
16570;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;70;in;55.77490415;37.65619821
16571;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;70;in;55.775149;37.65665208
16572;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;6;in;55.77490415;37.65619821
16573;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;6;in;55.775149;37.65665208
16580;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;70;in;55.77445675;37.65565374
16581;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;70;in;55.77389279;37.65576845
16583;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;6;in;55.77445675;37.65565374
16584;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;6;in;55.77389279;37.65576845
16586;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;70;in;55.77356758;37.65583288
16587;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;6;in;55.77356758;37.65583288
16590;Ленинградский и Ярославский вокзалы;Leningradskij and Jaroslavskij railway stations;70;out;55.77674251;37.6559234
16591;Ленинградский и Ярославский вокзалы;Leningradskij and Jaroslavskij railway stations;6;out;55.77674251;37.6559234
16592;Ленинградский и Ярославский вокзалы, Комсомольская площадь;Leningradskij and Jaroslavskij railway stations, Komsomol'skaja square;70;out;55.77620226;37.65628919
16593;Ленинградский и Ярославский вокзалы, Комсомольская площадь;Leningradskij and Jaroslavskij railway stations, Komsomol'skaja square;6;out;55.77620226;37.65628919
16594;Ленинградский вокзал, электрички;Leningradskij railway station, suburban trains;70;in;55.77812973;37.65473972
16595;Ленинградский вокзал, электрички;Leningradskij railway station, suburban trains;6;in;55.77812973;37.65473972
16596;Ярославский вокзал, электрички;Jaroslavskij railway station, suburban trains;70;in;55.7773381;37.65634735
16597;Ярославский вокзал, электрички;Jaroslavskij railway station, suburban trains;6;in;55.7773381;37.65634735
16600;Комсомольская площадь, трамвайная остановка;Komsomol'skaja square, tramway stop;6;in;55.77550068;37.65608285
16601;Комсомольская площадь, трамвайная остановка;Komsomol'skaja square, tramway stop;70;in;55.77550068;37.65608285
16602;Комсомольская площадь, трамвайная остановка;Komsomol'skaja square, tramway stop;6;in;55.77528026;37.65573675
16603;Комсомольская площадь, трамвайная остановка;Komsomol'skaja square, tramway stop;70;in;55.77528026;37.65573675
16610;Ленинградский и Ярославский вокзалы, Комсомольская площадь;Leningradskij i Jaroslavskij railway stations, Komsomol'skaja square;6;in;55.77571547;37.65529404
16611;Ленинградский и Ярославский вокзалы, Комсомольская площадь;Leningradskij i Jaroslavskij railway stations, Komsomol'skaja square;70;in;55.77571547;37.65529404
16612;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;70;out;55.77445675;37.65565374
16613;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;70;out;55.77389279;37.65576845
16615;Казанский вокзал, Комсомольская площадь;Kazanskij railway station, Komsomol'skaja square;6;out;55.77445675;37.65565374
16616;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;6;out;55.77389279;37.65576845
16618;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;70;out;55.77356758;37.65583288
16619;Казанский вокзал, поезда;Kazanskij railway station, long-distance trains;6;out;55.77356758;37.65583288
16620;"Вещевой рынок ""Коньково-пассаж""";"market ""Konkovo-passazh""";106;both;55.63244477;37.51812273
16621;"Вещевой рынок ""Коньково-пассаж"", продуктовый рынок";"market ""Konkovo-passazh"", food market";106;both;55.63205214;37.51784941
16630;ул.Островитянова (четная сторона);ul.Ostrovitjanova (even side);106;both;55.63433287;37.5189325
16631;"ул.Островитянова (четная сторона), вещевой рынок ""Коньково-пассаж""";"ul.Ostrovitjanova (even side), market ""Konkovo-passazh""";106;both;55.63403968;37.51914486
16640;"ул. Профсоюзная, ""Продуктовый рай""";"ul. Profsojuznaja, ""Produktovyj raj""";106;both;55.63219226;37.51940051
16641;"ул. Профсоюзная, ""Продуктовый рай""";"ul. Profsojuznaja, ""Produktovyj raj""";106;both;55.63178021;37.51913275
16650;ул. Островитянова (нечетная сторона);ul. Ostrovitjanova (odd side);106;both;55.63473566;37.51925447
16651;ул. Островитянова (нечетная сторона), ул. Профсоюзная;ul. Ostrovitjanova (odd side), ul. Profsojuznaja;106;both;55.6346014;37.51987236
16660;ул. Профсоюзная (четная сторона), автобусная остановка;ul. Profsojuznaja (even side), bus stop;106;both;55.6339287;37.51992374
16670;"ул. Профсоюзная, ТЦ Виктория, ТЦ ""Мир кожи и меха""";"ul. Profsojuznaja, shopping mall Viktorija, shopping mall ""Mir kozhi i meha""";106;both;55.63379512;37.52048272
16680;Ореховый б-р, ул. Мусы Джалиля (нечетная сторона);Orehovyj boulevard, ul. Musy Dzhalilja (odd side);20;in;55.61415711;37.74607572
16681;Ореховый б-р, ул. Мусы Джалиля (нечетная сторона);Orehovyj boulevard, ul. Musy Dzhalilja (odd side);20;out;55.61415711;37.74607572
16690;"Ореховый б-р, магазин ""Тук-тук""";"Orehovyj boulevard, shop ""Tuk-tuk""";20;in;55.61358905;37.74614138
16691;"Ореховый б-р, магазин ""Тук-тук""";"Orehovyj boulevard, shop ""Tuk-tuk""";20;out;55.61358905;37.74614138
16700;Ореховый б-р, автостанция;Orehovyj boulevard, bus station;20;in;55.61362264;37.7467583
16701;Ореховый б-р, автостанция;Orehovyj boulevard, bus station;20;out;55.61362264;37.7467583
16710;Ореховый б-р, ул. Кустанайская;Orehovyj boulevard, ul. Kustanajskaja;20;in;55.61419681;37.74660102
16711;Ореховый б-р, ул. Кустанайская;Orehovyj boulevard, ul. Kustanajskaja;20;out;55.61419681;37.74660102
16720;"Ореховый б-р, ТЦ ""Облака""";"Orehovyj boulevard, shopping mall ""Oblaka""";20;both;55.61340122;37.74233449
16730;Ореховый б-р, ул. Мусы Джалиля (четная сторона);Orehovyj boulevard, ul. Musy Dzhalilja (even side);20;both;55.6139876;37.74288422
16740;Ореховый б-р, рынок;Orehovyj boulevard, market;20;both;55.6134394;37.74296974
16750;"Ореховый б-р, магазин ""Пятерочка, Ореховый пр-д";"Orehovyj boulevard, shop ""Pjaterochka, Orehovyj proezd";20;both;55.61395096;37.74227646
16760;ул. Красная пресня;ul. Krasnaja presnja;78;out;55.76034475;37.57737498
16761;ул. Красная пресня;ul. Krasnaja presnja;78;in;55.76038754;37.57705179
16770;ул. Краснопрудная, ул. Верхняя Красносельская;ul. Krasnoprudnaja, ul. Verhnjaja Krasnosel'skaja;5;both;55.7799798;37.66615444
16780;пл. Красные ворота, Садовое кольцо, ул. Мясницкая;square Krasnye vorota, Sadovoe Ring, ul. Mjasnickaja;7;both;55.76837092;37.64805595
16800;ул. Воронцовская;ul. Vorontsovskaya;153;both;55.73231327;37.66546157
16801;ул. Воронцовская;ul. Vorontsovskaya;115;both;55.73231327;37.66546157
16810;ул. Волхонка, музей им. Пушкина;ul. Volhonka, museum im. Pushkina;12;both;55.74580595;37.60535152
16811;Храм Христа Спасителя, ул. Волхонка;Hram Hrista Spasitelja, ul. Volhonka;12;both;55.74565775;37.60535152
16820;Гоголевский бульвар;Gogolevskij boulevard;12;in;55.74495041;37.60157502
